timestamp,sender_ip,sender_mac,target_ip,target_mac,operation,label
2026-08-20 14:52:12,172.25.208.1,9c:1d:ff:18:9c:a6,172.25.211.119,00:00:00:00:00:00,reply,1
2026-08-20 14:52:19,172.25.247.14,1c:64:f0:9c:d1:9c,172.25.247.14,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:29,172.25.221.112,66:d1:ed:ad:4a:90,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.238.213,ce:7b:35:20:4d:9f,172.25.232.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:19,172.25.221.152,78:60:89:cf:d1:be,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.224.1,e6:db:ae:f4:fe:62,172.25.225.20,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.216.1,e6:db:ae:f4:fe:62,172.25.222.112,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.213.18,02:bd:3b:09:f3:7f,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:07,172.25.208.18,1c:0e:6a:e6:d4:8a,172.25.215.135,00:00:00:00:00:00,reply,1
2026-08-20 14:52:20,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.50,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.248.1,c7:39:08:89:e6:98,172.25.253.123,00:00:00:00:00:00,reply,1
2026-08-20 14:52:18,172.25.208.1,be:87:94:28:5f:7b,172.25.209.115,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.168.147,5c:51:36:92:1e:bf,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.250.200,61:65:5d:1c:e8:9d,172.25.249.139,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.243.151,58:a6:38:c7:60:b9,172.25.243.151,ff:ff:ff:ff:ff:ff,reply,1
2026-08-20 14:52:18,172.25.188.207,0a:f8:f6:b3:47:70,172.25.188.207,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:29,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.164,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.221.110,ac:c0:48:a0:4a:39,172.25.221.110,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:10,172.25.212.29,a8:e2:91:d8:5d:f0,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.248.1,e6:db:ae:f4:fe:62,172.25.251.123,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.224.1,e6:db:ae:f4:fe:62,172.25.228.89,00:00:00:00:00:00,request,0
2026-08-20 14:52:19,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.107,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.248.1,e6:db:ae:f4:fe:62,172.25.252.71,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.253.56,c4:47:4e:ec:35:3d,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.224.1,e6:db:ae:f4:fe:62,172.25.224.230,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.224.92,56:2f:b8:ea:7b:31,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.243.156,10:f6:0a:92:c7:91,172.25.241.81,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.233.72,ea:62:23:8d:e6:de,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.248.1,e6:db:ae:f4:fe:62,172.25.249.2,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.242.50,8c:f8:c5:fd:3e:0a,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.191.85,5f:c6:92:d6:71:92,172.25.160.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:12,172.25.247.35,28:d0:43:86:a5:9e,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.229.64,38:8d:3d:51:2d:16,172.25.228.72,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.107,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.164.15,4e:99:83:07:72:19,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.211.43,aa:ce:aa:ab:11:7d,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.224.1,e6:db:ae:f4:fe:62,172.25.231.90,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.220.71,55:78:c8:88:8a:13,172.25.220.71,ff:ff:ff:ff:ff:ff,reply,1
2026-08-20 14:52:15,172.25.217.188,c0:bf:be:fb:05:98,172.25.220.235,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.224.1,e6:db:ae:f4:fe:62,172.25.224.216,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.216.1,e6:db:ae:f4:fe:62,172.25.221.194,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.243.152,40:de:24:df:e8:67,172.25.243.152,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:28,172.25.243.28,2c:7b:a0:62:d1:ee,172.25.244.2,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.240.1,e6:db:ae:f4:fe:62,172.25.246.33,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.240.1,e6:db:ae:f4:fe:62,172.25.243.237,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,0.0.0.0,b4:8c:9d:31:08:0f,172.25.242.153,00:00:00:00:00:00,request,0
2026-08-20 14:52:07,172.25.240.1,e6:db:ae:f4:fe:62,172.25.244.111,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.236.45,a6:23:5f:5a:82:26,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.232.1,e6:db:ae:f4:fe:62,172.25.234.10,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.208.1,e6:db:ae:f4:fe:62,172.25.210.18,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.243.216,36:cd:f4:9f:8c:8d,172.25.243.216,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:13,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.134,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.232.1,74:62:0e:06:37:30,172.25.238.211,00:00:00:00:00:00,reply,1
2026-08-20 14:52:27,172.25.248.1,e6:db:ae:f4:fe:62,172.25.250.160,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.233.81,2a:6e:13:bb:d0:a8,172.25.233.81,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:18,172.25.248.73,ce:8e:31:19:e4:7a,172.25.254.177,00:00:00:00:00:00,reply,1
2026-08-20 14:52:26,172.25.187.81,d4:5b:51:d0:24:14,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.209.66,82:a5:3b:bc:7f:5d,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.229.218,14:d4:24:1c:45:a9,172.25.229.166,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.220.252,8e:07:ae:98:34:ba,172.25.219.35,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.222,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.229.43,ce:0a:9a:8c:b6:c0,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:19,172.25.224.1,e6:db:ae:f4:fe:62,172.25.230.184,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.224.1,3e:4a:b8:4f:8a:ed,172.25.227.92,00:00:00:00:00:00,reply,1
2026-08-20 14:52:14,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.192,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.248.1,e6:db:ae:f4:fe:62,172.25.254.47,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.229.118,2e:6b:e0:98:08:70,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.208.1,e6:db:ae:f4:fe:62,172.25.215.50,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.216.1,e6:db:ae:f4:fe:62,172.25.223.198,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.107,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.220.6,f8:3d:c6:6e:10:1b,169.254.169.254,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.44.44,b6:5b:72:75:51:2f,172.25.40.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.248.1,e6:db:ae:f4:fe:62,172.25.255.187,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.236.95,02:c5:e3:e3:a6:a0,172.25.236.95,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:11,172.25.254.22,00:9c:c0:96:92:ff,172.25.248.1,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:19,172.25.216.1,e6:db:ae:f4:fe:62,172.25.223.93,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.240.1,46:a0:53:7e:1f:c2,172.25.243.237,00:00:00:00:00:00,reply,1
2026-08-20 14:52:09,172.25.208.1,5f:9c:db:33:05:9c,172.25.211.107,00:00:00:00:00:00,reply,1
2026-08-20 14:52:12,172.25.208.1,1f:fe:d4:1d:56:d3,172.25.214.91,00:00:00:00:00:00,reply,1
2026-08-20 14:52:22,172.25.248.1,e6:db:ae:f4:fe:62,172.25.252.110,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.254.107,7c:f0:e5:a8:c8:b3,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.188.79,44:fe:ef:99:a9:59,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.245.142,44:fa:66:12:5b:2b,169.254.169.254,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,0.0.0.0,c0:35:32:60:8a:bf,172.25.224.175,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.219.93,74:13:ea:ef:f5:bf,172.25.219.137,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.240.1,41:7f:0f:a2:81:e8,172.25.246.189,00:00:00:00:00:00,reply,1
2026-08-20 14:52:16,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.166,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.252.171,72:bf:fd:c6:c0:3e,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.208.1,1a:e6:c4:ff:8a:65,172.25.215.148,00:00:00:00:00:00,reply,1
2026-08-20 14:52:06,172.25.255.91,b8:a2:5d:3a:9a:57,172.25.254.122,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.208.1,e6:db:ae:f4:fe:62,172.25.208.184,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.208.1,e6:db:ae:f4:fe:62,172.25.214.191,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.232.1,db:1f:20:69:db:d3,172.25.239.68,00:00:00:00:00:00,reply,1
2026-08-20 14:52:14,172.25.208.1,91:ec:a2:f1:9f:b9,172.25.214.21,00:00:00:00:00:00,reply,1
2026-08-20 14:52:14,172.25.224.155,2a:9f:16:82:71:b9,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.119,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.232.1,e6:db:ae:f4:fe:62,172.25.235.42,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.224.1,e6:db:ae:f4:fe:62,172.25.228.134,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.224.1,e6:db:ae:f4:fe:62,172.25.226.139,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.216.1,e6:db:ae:f4:fe:62,172.25.218.183,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.238.25,a2:44:f3:53:b2:50,172.25.238.25,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:06,172.25.211.104,5c:b4:7e:6d:21:da,172.25.214.54,00:00:00:00:00:00,request,0
2026-08-20 14:52:19,172.25.224.1,e6:db:ae:f4:fe:62,172.25.231.93,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.224.175,c0:35:32:60:8a:bf,172.25.230.94,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.232.1,e6:db:ae:f4:fe:62,172.25.237.113,00:00:00:00:00:00,request,0
2026-08-20 14:52:30,172.25.242.153,b4:8c:9d:31:08:0f,172.25.242.153,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.208.1,e6:db:ae:f4:fe:62,172.25.211.44,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.224.1,e6:db:ae:f4:fe:62,172.25.231.168,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.229.64,38:8d:3d:51:2d:16,172.25.231.207,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.240.1,e6:db:ae:f4:fe:62,172.25.246.236,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.55,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.174,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.248.135,ca:05:f3:0f:6b:96,172.25.248.135,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.246.138,e4:c7:67:e7:5a:5e,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.208.1,30:d8:5f:18:e5:25,172.25.215.243,00:00:00:00:00:00,reply,1
2026-08-20 14:52:17,172.25.250.56,a2:e2:ef:65:8a:4c,172.25.250.56,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:25,172.25.232.1,e6:db:ae:f4:fe:62,172.25.233.176,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.224.1,e6:db:ae:f4:fe:62,172.25.230.170,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.27,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.225.181,74:f6:7a:4e:0b:65,172.25.225.181,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:25,172.25.247.35,28:d0:43:86:a5:9e,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.241.106,60:e9:aa:e3:3b:43,172.25.240.31,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.216.1,e6:db:ae:f4:fe:62,172.25.220.64,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.232.1,e6:db:ae:f4:fe:62,172.25.233.233,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.221.130,98:ac:ef:04:73:a7,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:30,172.25.216.1,e6:db:ae:f4:fe:62,172.25.223.213,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.188.144,16:4e:aa:6e:03:b1,172.25.188.144,ff:ff:ff:ff:ff:ff,reply,1
2026-08-20 14:52:11,172.25.208.1,fb:57:8f:c1:81:7a,172.25.211.238,00:00:00:00:00:00,reply,1
2026-08-20 14:52:27,0.0.0.0,fc:2c:b6:09:f9:c5,172.25.238.106,00:00:00:00:00:00,reply,1
2026-08-20 14:52:08,172.25.232.1,e6:db:ae:f4:fe:62,172.25.238.3,00:00:00:00:00:00,request,0
2026-08-20 14:52:28,172.25.233.72,ea:62:23:8d:e6:de,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:07,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.100,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.216.1,92:39:3e:75:c7:88,172.25.222.75,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.224.13,11:31:2f:74:47:87,172.25.224.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:07,172.25.232.1,e6:db:ae:f4:fe:62,172.25.238.3,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.224.1,f3:9f:8f:e6:87:bd,172.25.230.27,00:00:00:00:00:00,reply,1
2026-08-20 14:52:23,172.25.185.249,8a:11:d8:5e:80:8e,172.25.185.249,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:12,172.25.247.35,28:d0:43:86:a5:9e,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.219.93,74:13:ea:ef:f5:bf,172.25.219.137,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.217.21,7c:f0:e5:e9:97:0b,172.25.216.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.251.218,0c:ed:c8:e4:94:d7,172.25.251.218,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:22,172.25.238.20,d2:7e:53:84:95:1d,172.25.238.20,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:26,172.25.248.1,e6:db:ae:f4:fe:62,172.25.253.232,00:00:00:00:00:00,request,0
2026-08-20 14:52:17,172.25.248.168,ce:17:41:9e:1f:2d,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.248.1,e6:db:ae:f4:fe:62,172.25.255.80,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.229.113,f8:54:f6:93:87:4f,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.245.187,02:31:ce:01:26:99,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.220.6,c3:1e:ad:cf:7b:bb,169.254.169.254,00:00:00:00:00:00,reply,1
2026-08-20 14:52:10,172.25.240.49,98:5f:41:3a:ce:06,172.25.244.183,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.248.1,e6:db:ae:f4:fe:62,172.25.250.84,00:00:00:00:00:00,request,0
2026-08-20 14:52:30,172.25.219.252,c7:be:92:0e:48:b7,172.25.216.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:07,172.25.229.64,38:8d:3d:51:2d:16,172.25.229.60,00:00:00:00:00:00,request,0
2026-08-20 14:52:21,172.25.215.31,ba:b2:7d:3a:9b:bc,172.25.215.31,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:16,172.25.240.1,e6:db:ae:f4:fe:62,172.25.245.66,00:00:00:00:00:00,request,0
2026-08-20 14:52:07,172.25.252.171,72:bf:fd:c6:c0:3e,172.25.252.171,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:06,172.25.216.1,e6:db:ae:f4:fe:62,172.25.216.98,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.216.1,e6:db:ae:f4:fe:62,172.25.218.199,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.208.1,e6:db:ae:f4:fe:62,172.25.208.176,00:00:00:00:00:00,request,0
2026-08-20 14:52:23,172.25.224.1,e6:db:ae:f4:fe:62,172.25.227.92,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.208.1,e6:db:ae:f4:fe:62,172.25.208.127,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.253.211,ea:08:37:9c:59:ab,172.25.253.211,00:00:00:00:00:00,request,0
2026-08-20 14:52:24,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.234,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.216.1,e6:db:ae:f4:fe:62,172.25.220.22,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.241.159,b6:03:88:f8:a9:cd,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.216.1,e6:db:ae:f4:fe:62,172.25.219.124,00:00:00:00:00:00,request,0
2026-08-20 14:52:09,172.25.227.238,86:41:57:eb:28:bc,172.25.228.90,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.252.84,bd:75:e8:da:64:4c,172.25.252.71,00:00:00:00:00:00,reply,1
2026-08-20 14:52:23,172.25.242.161,e0:2e:0b:98:e6:49,172.25.243.205,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.232.1,e6:db:ae:f4:fe:62,172.25.238.211,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.253.211,f7:6b:e7:14:29:0a,172.25.248.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:16,172.25.224.1,e6:db:ae:f4:fe:62,172.25.226.133,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.248.1,e6:db:ae:f4:fe:62,172.25.253.123,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.232.1,e6:db:ae:f4:fe:62,172.25.234.10,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.228.75,50:5a:65:e8:2f:17,172.25.228.5,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,0.0.0.0,f8:54:f6:93:87:4f,172.25.229.113,00:00:00:00:00:00,request,0
2026-08-20 14:52:19,172.25.224.1,e6:db:ae:f4:fe:62,172.25.225.90,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.234.237,1b:c8:71:47:85:93,172.25.235.243,00:00:00:00:00:00,reply,1
2026-08-20 14:52:08,172.25.252.171,a5:cf:fe:ea:3c:eb,172.25.248.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:08,0.0.0.0,8c:e0:42:92:0b:6d,172.25.253.226,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:29,172.25.253.104,b2:2a:ae:13:99:9e,172.25.253.104,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.224.105,db:7d:19:06:fe:3e,172.25.229.177,00:00:00:00:00:00,reply,1
2026-08-20 14:52:12,172.25.208.1,e6:db:ae:f4:fe:62,172.25.210.32,00:00:00:00:00:00,request,0
2026-08-20 14:52:30,172.25.216.1,e6:db:ae:f4:fe:62,172.25.221.209,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.208.1,e6:db:ae:f4:fe:62,172.25.209.61,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.232.1,f4:8f:ca:a3:f3:e4,172.25.234.151,00:00:00:00:00:00,reply,1
2026-08-20 14:52:15,172.25.248.1,e5:fd:c3:80:b2:a1,172.25.254.226,00:00:00:00:00:00,reply,1
2026-08-20 14:52:20,172.25.229.220,24:b2:b9:9f:a4:97,172.25.224.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.229.127,80:54:9c:5d:fa:d7,172.25.229.127,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:22,172.25.232.1,e6:db:ae:f4:fe:62,172.25.232.95,00:00:00:00:00:00,request,0
2026-08-20 14:52:15,172.25.232.1,77:95:7b:a9:0e:1c,172.25.233.248,00:00:00:00:00:00,reply,1
2026-08-20 14:52:08,172.25.224.1,5e:fc:94:2c:9e:c2,172.25.226.133,00:00:00:00:00:00,reply,1
2026-08-20 14:52:23,172.25.216.1,e6:db:ae:f4:fe:62,172.25.220.78,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.224.1,e6:db:ae:f4:fe:62,172.25.225.20,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.225.97,c2:46:82:19:eb:13,172.25.225.97,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.212.207,50:e7:b7:6a:e2:dd,172.25.208.1,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:06,172.25.252.9,68:54:5a:d0:aa:66,172.25.248.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.240.1,e6:db:ae:f4:fe:62,172.25.246.181,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.242.5,8c:df:2c:52:fc:3f,172.25.240.1,ff:ff:ff:ff:ff:ff,request,0
2026-08-20 14:52:22,172.25.248.1,e6:db:ae:f4:fe:62,172.25.254.243,00:00:00:00:00:00,request,0
2026-08-20 14:52:06,172.25.210.39,a0:d3:65:e7:d6:0f,172.25.208.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:12,172.25.208.1,e6:db:ae:f4:fe:62,172.25.209.127,00:00:00:00:00:00,request,0
2026-08-20 14:52:11,172.25.245.91,c2:8b:44:63:55:36,172.25.245.91,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:12,172.25.170.71,16:64:28:91:d5:c2,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:16,172.25.232.1,e6:db:ae:f4:fe:62,172.25.239.133,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.227.155,1c:59:84:3a:12:91,172.25.224.1,00:00:00:00:00:00,reply,1
2026-08-20 14:52:11,172.25.243.5,e4:c7:67:69:d0:43,172.25.241.81,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.232.1,91:f5:be:f9:79:f9,172.25.238.211,00:00:00:00:00:00,reply,1
2026-08-20 14:52:24,172.25.245.189,8a:9a:5d:16:4c:26,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:10,172.25.233.72,ea:62:23:8d:e6:de,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.245.182,c6:74:b7:02:af:a0,172.25.245.182,ff:ff:ff:ff:ff:ff,reply,0
2026-08-20 14:52:07,172.25.234.55,c2:d9:37:cf:28:82,172.25.235.22,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.229.80,f4:c8:8a:6f:79:26,172.25.231.23,00:00:00:00:00:00,request,0
2026-08-20 14:52:13,172.25.232.1,e6:db:ae:f4:fe:62,172.25.236.82,00:00:00:00:00:00,request,0
2026-08-20 14:52:07,172.25.208.1,e6:db:ae:f4:fe:62,172.25.213.161,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.246.219,7e:96:4a:71:d1:c3,172.25.240.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:18,172.25.189.107,e6:88:1d:cc:4e:83,172.25.160.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:29,172.25.240.1,e6:db:ae:f4:fe:62,172.25.246.236,00:00:00:00:00:00,request,0
2026-08-20 14:52:22,172.25.234.158,be:f9:66:da:3b:17,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:14,172.25.248.1,e6:db:ae:f4:fe:62,172.25.254.226,00:00:00:00:00:00,request,0
2026-08-20 14:52:25,172.25.236.29,a8:41:f4:15:b1:05,172.25.232.1,00:00:00:00:00:00,request,0
2026-08-20 14:52:27,172.25.252.84,00:a5:54:c6:3c:ca,172.25.252.71,00:00:00:00:00:00,request,0
2026-08-20 14:52:26,172.25.232.1,e6:db:ae:f4:fe:62,172.25.238.3,00:00:00:00:00:00,request,0
2026-08-20 14:52:08,172.25.218.167,bb:73:8f:2e:be:de,172.25.222.244,00:00:00:00:00:00,reply,1
2026-08-20 14:52:29,172.25.224.139,2c:7b:a0:0b:1d:8c,172.25.224.139,00:00:00:00:00:00,request,0
2026-08-20 14:52:20,172.25.248.1,e6:db:ae:f4:fe:62,172.25.255.187,00:00:00:00:00:00,request,0
