timestamp,sender_ip,sender_mac,target_ip,target_mac,operation,label,record_type
2026-08-20 14:52:13,172.25.223.37,9c:67:d6:eb:b0:4a,172.25.223.37,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:50:05,172.25.229.206,62:59:ee:5b:32:f1,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:11,172.25.224.1,22:09:c2:0c:0d:ab,172.25.228.175,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:59,172.25.224.1,ba:5d:2f:02:61:a9,172.25.229.249,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:38,172.25.228.169,fa:ab:5a:14:6e:3a,172.25.224.183,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:29,0.0.0.0,32:9d:b7:59:64:1a,254.128.0.0,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 20:57:09,172.25.226.24,74:f2:fa:97:e3:3d,172.25.227.11,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:57,172.25.230.30,f8:fe:5e:d5:f3:8b,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:33,172.25.225.248,02:57:61:d3:9f:bf,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:33,172.25.230.182,6a:ce:bc:79:81:f1,172.25.230.182,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:11:06,172.25.229.184,0a:8a:80:32:26:e5,172.25.225.102,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:08,172.25.226.191,2c:3b:70:4c:c0:7d,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:28,172.25.232.1,74:33:57:93:5f:53,172.25.237.113,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:03,172.25.232.1,4c:66:a6:74:ca:a7,172.25.235.134,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:35,172.25.225.251,c6:91:e2:22:d4:84,172.25.225.147,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:33,172.25.245.254,a0:9a:8e:0c:8d:a9,169.254.169.254,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:58,172.25.241.167,2c:a7:ef:9d:81:3d,172.25.242.87,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:20,172.25.208.1,1c:d1:07:57:1a:65,172.25.209.35,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:53,172.25.224.1,de:a0:9a:09:0c:e2,172.25.230.146,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:12,172.25.224.1,3e:f4:9b:80:e1:6c,172.25.225.49,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:26,172.25.236.88,0c:e6:7c:74:b6:cf,172.25.234.164,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:12,172.25.232.1,c2:46:82:19:eb:13,172.25.237.113,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:27,172.25.240.204,82:df:fa:bc:f8:a3,172.25.243.116,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:27,172.25.224.1,8a:04:e9:1d:4b:1d,172.25.231.93,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:26,172.25.248.1,1c:64:f0:9c:d1:9c,172.25.250.160,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:40,172.25.224.1,2c:a7:ef:a2:84:55,172.25.226.132,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:03,172.25.228.210,8e:99:c6:2c:12:44,172.25.225.84,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:24,172.25.216.1,fa:4e:90:e5:1e:75,172.25.219.215,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:51,172.25.226.252,c6:74:b7:02:af:a0,172.25.224.212,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:50:13,172.25.224.107,cc:47:40:6e:67:9c,172.25.230.196,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:50,172.25.224.1,a8:64:f1:5b:62:ab,172.25.230.88,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:35,172.25.224.1,20:25:cc:b7:cc:a3,172.25.227.134,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:20,172.25.232.1,60:f2:62:93:fc:88,172.25.238.12,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:40,172.25.224.1,b0:dc:ef:b1:e7:52,172.25.230.146,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:50:06,172.25.160.252,2c:3b:70:dd:45:61,172.25.160.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:46,172.25.224.1,48:68:4a:70:bf:98,172.25.227.24,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:23,172.25.226.138,a2:22:6f:7c:69:e2,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:14,172.25.212.162,10:5f:ad:56:71:bf,169.254.169.254,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:29,172.25.241.247,b8:a8:25:65:e1:9c,172.25.241.247,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:11:55,172.25.230.61,e6:af:1d:21:87:32,172.25.230.61,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:49:48,172.25.224.1,3c:a2:c3:7a:58:cc,172.25.224.198,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:34,172.25.228.239,b8:8f:27:3d:43:4f,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:08,172.25.230.66,6a:a2:a3:7c:92:4c,172.25.229.228,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:22,172.25.224.1,8a:dc:97:98:98:a0,172.25.230.74,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:18,172.25.248.73,80:d2:1d:f0:d8:35,172.25.254.177,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:13,172.25.238.177,10:68:38:3a:9f:52,172.25.234.237,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:17,172.25.228.239,8c:2e:72:f8:28:13,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:06,172.25.225.40,7a:24:c8:21:e9:36,172.25.225.40,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:33,172.25.245.254,32:b9:c0:01:eb:f3,172.25.245.254,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:24,172.25.216.1,68:4a:e9:b4:ae:86,172.25.218.201,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:08,172.25.250.75,d2:cf:e3:a5:33:8a,172.25.250.75,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:30,172.25.208.1,aa:6d:68:6e:d0:49,172.25.213.91,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:30,172.25.216.1,e6:a9:ca:3d:06:9d,172.25.217.100,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:25,172.25.224.1,a8:e2:91:4a:36:50,172.25.227.191,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:14,172.25.224.151,26:2e:0c:5c:6d:ab,172.25.230.80,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:57,172.25.224.1,1a:4f:d6:ab:c9:b8,172.25.227.178,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:27,172.25.180.48,c2:ae:06:59:0e:32,172.25.162.196,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:13,172.25.232.1,44:16:fa:59:cb:40,172.25.238.174,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:41,172.25.224.1,8c:df:2c:b6:c2:c5,172.25.227.170,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:06,172.25.252.9,26:d2:24:01:fd:50,172.25.248.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:56,172.25.227.196,34:6f:24:33:92:57,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:35,172.25.224.1,6e:75:f2:f3:a5:96,172.25.224.179,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:51,172.25.245.5,5c:ba:ef:aa:90:5f,172.25.240.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:50:11,172.25.225.114,10:f6:05:f5:92:8f,172.25.225.114,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:39,172.25.224.1,2e:33:35:f8:a8:a7,172.25.231.24,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:10,172.25.224.1,d0:39:57:07:77:dd,172.25.231.140,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:06,172.25.224.1,b4:8c:9d:8b:b0:cf,172.25.226.66,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:17,0.0.0.0,26:0c:4e:b6:69:05,172.25.252.252,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:08,172.25.232.1,ac:19:8e:13:90:43,172.25.239.47,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:26,172.25.224.1,4a:2e:80:8b:ec:35,172.25.227.185,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:12,172.25.216.1,04:ec:d8:c4:79:0d,172.25.216.29,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:30,172.25.226.135,76:ef:09:5d:21:de,172.25.226.204,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:14,172.25.248.1,44:38:e8:96:14:b9,172.25.255.187,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:35,172.25.227.24,78:ed:bc:05:eb:a3,172.25.227.24,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:13:49,172.25.224.1,fc:b9:df:98:e8:53,172.25.230.74,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:23,172.25.240.1,ac:c0:48:9a:c8:99,172.25.247.161,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:07,172.25.224.1,3a:09:c3:c8:95:47,172.25.226.66,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:59,172.25.246.118,60:ff:9e:f0:71:ea,172.25.246.118,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:12:57,172.25.226.138,40:5b:d8:c9:35:5b,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:14:12,172.25.231.8,b2:27:b2:df:e7:2b,172.25.231.8,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:12:11,172.25.229.206,d2:0e:21:29:0a:ef,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:29,172.25.236.109,04:bd:bf:62:97:11,172.25.232.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:10,172.25.216.1,bc:64:d9:02:99:2f,172.25.223.138,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:50,172.25.224.1,e6:0a:a4:77:7a:8e,172.25.226.34,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:14:01,172.25.229.213,3c:b0:ed:6f:7d:40,169.254.169.254,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:34,172.25.228.4,4e:47:ab:1a:f8:82,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:42,172.25.224.1,8a:bc:40:5d:b6:50,172.25.230.6,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:49,172.25.242.253,ea:9f:47:14:b6:89,172.25.243.110,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:06,172.25.235.133,7e:02:a5:ed:2b:6e,172.25.235.133,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:11:01,172.25.231.33,e0:e2:58:54:c6:e4,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:09,172.25.225.226,00:f4:8d:ae:31:b3,172.25.228.211,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:12,172.25.224.1,5c:51:36:f5:ec:d1,172.25.226.108,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:33,172.25.226.31,7a:ca:be:89:0f:ab,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:17,172.25.232.1,24:b2:b9:d6:06:3b,172.25.238.171,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:31,172.25.231.33,4e:15:50:c8:f4:aa,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:46,172.25.224.1,46:08:43:c7:98:55,172.25.231.47,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:12,172.25.233.226,a0:59:50:39:f0:e9,172.25.232.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:03,172.25.224.1,c0:35:32:4d:90:3f,172.25.225.147,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:19,172.25.216.1,22:09:c2:0c:0d:ab,172.25.223.93,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:42,172.25.245.208,44:fe:ef:99:a9:59,172.25.240.1,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-20 14:52:15,172.25.234.116,f8:54:f6:93:87:4f,172.25.232.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:24,172.25.235.27,10:3d:1c:43:e8:60,172.25.235.27,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:55,172.25.240.1,e2:c1:c8:b9:91:a9,172.25.246.174,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:26,172.25.243.184,1e:4d:4d:ce:6d:f0,172.25.240.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:08,172.25.216.1,a2:e0:b5:f6:e2:4d,172.25.220.149,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:54,172.25.224.1,a6:52:57:54:6a:52,172.25.230.100,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:18,172.25.216.1,b4:8c:9d:30:77:e5,172.25.220.22,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:05,172.25.227.182,d4:5b:51:97:84:03,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:46,172.25.225.84,14:b5:cd:d1:a8:a5,172.25.231.71,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:28,172.25.224.1,10:68:38:99:1d:d3,172.25.231.46,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:44,172.25.227.10,2e:e2:5b:8f:c8:c7,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:06,172.25.224.1,8c:df:2c:e5:81:e7,172.25.228.215,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:21,172.25.224.58,74:97:79:ed:39:0d,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:33,172.25.226.49,20:79:18:63:0d:c6,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:29,172.25.232.1,4c:d5:77:fd:4a:63,172.25.236.222,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:16,172.25.230.150,44:fb:76:71:5a:e3,172.25.225.153,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:14,172.25.226.31,32:76:c2:14:21:48,172.25.230.41,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:47,172.25.228.52,e0:2b:e9:95:9f:57,172.25.228.52,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 21:18:20,172.25.227.216,40:d1:33:ab:96:ae,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:18,172.25.227.15,4e:99:83:07:72:19,172.25.229.168,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:49,172.25.224.66,14:d4:24:c9:1e:95,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:40,172.25.225.165,e0:e2:58:54:c6:e4,172.25.228.43,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:28,172.25.218.133,26:a8:43:07:16:0f,169.254.169.254,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:17,172.25.246.138,36:fe:53:48:76:80,172.25.240.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:12,0.0.0.0,dc:a2:66:1b:32:4b,172.25.212.29,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:18,172.25.230.207,82:0d:fd:d1:1e:fd,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:45,172.25.240.1,08:3f:21:51:8a:4b,172.25.246.87,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:49,172.25.224.1,2c:a7:ef:d2:10:c9,172.25.227.135,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:14,172.25.248.1,22:49:65:30:95:95,172.25.254.243,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:20,172.25.227.216,9a:64:01:f6:60:69,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:28,172.25.234.229,e2:81:81:65:cf:52,172.25.232.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:05,172.25.225.122,c2:d9:37:cf:28:82,172.25.231.116,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:29,172.25.224.1,a2:1f:c8:68:5e:15,172.25.227.92,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:43,172.25.224.1,66:d1:ed:ad:4a:90,172.25.230.203,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:29,172.25.232.1,d4:f3:2d:1f:de:f7,172.25.239.159,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:25,172.25.227.218,d4:d7:cf:a2:52:f7,172.25.229.132,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:49,172.25.229.122,98:bd:80:c6:29:74,172.25.230.41,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:59,172.25.240.1,2e:2d:7a:8f:11:44,172.25.247.226,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:17,172.25.248.1,1c:ce:51:c7:53:63,172.25.253.123,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:12,172.25.229.46,1e:94:a0:59:9a:b0,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:16,172.25.236.199,30:bb:7d:74:fe:c5,172.25.232.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:30,172.25.224.1,56:98:48:22:15:fa,172.25.229.132,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:03,172.25.224.1,f4:7b:09:43:5c:f6,172.25.225.150,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:47,172.25.229.59,c4:47:4e:ec:35:3d,172.25.229.59,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:50:05,172.25.240.1,9c:67:d6:eb:b0:4a,172.25.242.129,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:04,172.25.224.1,20:34:fb:6c:df:65,172.25.229.27,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:26,172.25.224.163,5c:51:36:f5:ec:d1,172.25.229.55,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:39,172.25.227.182,dc:97:ba:eb:92:68,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:14:18,172.25.224.149,50:5a:65:c9:5f:21,172.25.230.6,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:46,172.25.224.1,f4:26:79:25:8b:5e,172.25.225.82,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:24,172.25.225.238,a2:22:6f:7c:69:e2,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:03,172.25.227.182,5a:79:27:a5:0b:56,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:50:10,172.25.246.79,92:c8:45:29:2f:da,172.25.246.79,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:02,172.25.224.107,ac:c0:48:9a:c8:99,172.25.230.196,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:29,172.25.248.1,d2:57:d8:ce:99:a1,172.25.253.52,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:53,172.25.246.114,70:08:94:31:f7:17,172.25.246.114,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-20 14:52:08,172.25.243.67,98:59:7a:0e:c8:1f,172.25.240.1,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-20 14:52:12,172.25.221.145,8e:fc:11:c9:20:f3,172.25.216.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:10,172.25.224.1,a8:59:5f:29:10:da,172.25.230.146,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:09,172.25.225.90,ee:6d:72:c2:8d:28,172.25.230.153,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:28,172.25.216.1,26:f7:dc:62:3a:fd,172.25.222.112,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:12:47,172.25.225.84,f4:6a:dd:6a:88:43,172.25.231.71,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:54,172.25.224.1,e4:84:d3:98:59:ff,172.25.230.100,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:10,172.25.224.1,d6:9a:89:53:c7:66,172.25.231.140,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:14,172.25.161.217,58:1c:f8:20:80:af,172.25.161.217,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-20 14:52:11,172.25.164.15,ac:c0:48:34:86:51,172.25.160.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:27,172.25.225.43,ee:e2:15:7d:d7:84,172.25.231.183,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:17,172.25.224.1,2c:be:ee:0f:2c:d6,172.25.226.214,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:52,172.25.227.211,d4:5b:51:97:84:03,172.25.224.1,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 19:11:36,172.25.225.213,8a:cf:e9:29:43:36,172.25.225.213,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-20 14:52:24,172.25.242.93,2c:3b:70:fa:ef:ff,172.25.240.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:28,172.25.224.1,66:24:e0:94:88:84,172.25.228.168,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:14:17,172.25.225.100,8c:4e:46:15:0c:5e,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:03,172.25.224.1,e8:65:38:d3:ec:c5,172.25.229.5,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:54,172.25.229.81,18:02:ae:11:25:83,172.25.230.99,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:43,172.25.226.137,54:1f:cd:7d:f4:d1,172.25.226.251,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:41,172.25.230.87,8c:2e:72:f8:28:13,172.25.230.163,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:11:58,172.25.224.1,78:ed:bc:3d:ff:a7,172.25.224.228,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:22,172.25.229.29,38:d5:7a:3f:05:65,172.25.228.174,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:19,172.25.188.79,54:9a:8f:96:d8:77,172.25.160.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:27,172.25.227.177,56:0b:02:5f:ed:24,172.25.227.177,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-20 14:52:18,172.25.248.1,5e:1d:29:95:d1:75,172.25.253.159,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:28,172.25.242.161,fc:d9:08:bb:11:79,172.25.243.205,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:06,172.25.224.1,0c:9a:3c:48:b3:0e,172.25.228.249,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:19,172.25.224.1,a2:3b:4f:24:bf:13,172.25.231.170,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:50:05,172.25.227.153,96:1d:8b:3e:77:fd,172.25.224.1,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 21:18:26,172.25.232.1,dc:45:46:c6:0e:35,172.25.239.65,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:07,172.25.240.1,50:bb:b5:de:8f:3c,172.25.240.93,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:05,172.25.160.6,74:be:f3:d5:bc:54,172.25.160.6,ff:ff:ff:ff:ff:ff,reply,1,simulated_attack
2026-08-21 21:18:20,172.25.235.27,00:9c:c0:d9:dc:d9,172.25.232.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:04,172.25.224.1,10:b1:df:ef:03:f7,172.25.225.224,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:22,172.25.208.1,06:b4:fc:9d:5a:41,172.25.211.146,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:28,172.25.225.43,f4:7b:09:25:8f:41,172.25.231.218,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:32,0.0.0.0,66:cb:1e:bf:c7:fc,172.25.226.223,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:57:07,172.25.228.94,e2:44:a5:21:15:07,172.25.224.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:10:55,172.25.224.1,d6:18:1d:27:39:3a,172.25.227.135,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:13:41,172.25.224.1,a2:94:af:de:a0:00,172.25.230.8,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 20:56:56,172.25.226.72,a4:12:32:d1:a2:e3,169.254.169.254,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-20 14:52:07,172.25.216.1,26:90:2a:fd:9e:71,172.25.219.215,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 21:18:13,172.25.238.66,fe:ad:2f:1a:ac:57,172.25.232.1,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:14:03,172.25.224.149,30:bb:7d:c6:75:e9,172.25.226.208,00:00:00:00:00:00,reply,1,simulated_attack
2026-08-21 19:49:30,172.25.226.54,02:ad:53:f5:df:29,172.25.226.199,00:00:00:00:00:00,reply,1,simulated_attack
